"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.lupo.com.br/calcinha-lobinha-kf-estampada-k3-18110-089/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/calcinha-lobinha-kf-basica-kit3-18102-089/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/lingerie","Indexable","","3","","19","18","0","10.840","24","22","0","3","3","0"
"https://www.lupo.com.br/feminino/sutia/top","Indexable","","3","","3","3","0","1.810","19","18","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/kids/longos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Non-Indexable","Canonicalised","3","","2","2","0","1.200","19","18","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/longos","Indexable","","3","","4","3","0","1.810","20","18","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-kf-moletom-22622-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Non-Indexable","Canonicalised","3","","2","2","0","1.200","19","18","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-kf-shdoll-cachorrinho-22621-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-kf-florido-22611-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-curto-kf-lupo-dolce-vita-22674-900/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-curto-kf-lupo-natal-cats-22673-900/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/meias/uau","Indexable","","3","","5","4","0","2.410","15","13","0","3","3","0"
"https://www.lupo.com.br/produtos/meias/classicas","Indexable","","3","","10","9","0","5.420","22","20","0","3","3","0"
"https://www.lupo.com.br/produtos/meias","Indexable","","3","","37","35","0","21.080","25","22","0","3","3","0"
"https://www.lupo.com.br/produtos/meias/esportivas","Indexable","","3","","10","9","0","5.420","22","20","0","3","3","0"
"https://www.lupo.com.br/produtos/d","Non-Indexable","Canonicalised","3","","89","89","0","53.610","24","23","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/pijamas","Indexable","","3","","22","21","0","12.650","22","20","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas","Indexable","","3","","39","38","0","22.890","24","22","0","3","3","0"
