"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-20-cinza-claro-f87b89cd33f23613b517550041368991-50-0.webp","image/webp","3814","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-21-rosa-claro-6f0823b926ca2f614117550041368306-50-0.webp","image/webp","3762","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-07-azul-royal-673bd03df64493814517550041370545-50-0.webp","image/webp","4098","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-10-branco-be49d05feed277904017550041360672-50-0.webp","image/webp","3550","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt12-azul-marinho-5b80b6a275b4c8d7ac17550041369679-50-0.webp","image/webp","4004","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-26-vinho-2e52bf83b9f484c2c517550041366872-50-0.webp","image/webp","4116","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-23-caramelo-bea72d51252f9c5ae917550041370926-50-0.webp","image/webp","4198","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-21-rosa-claro-6f0823b926ca2f614117550041368306-1024-1024.webp","image/webp","272452","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rolos-lt-1-20e7b8941cd800f3cb17550041346486-1024-1024.webp","image/webp","131886","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-20-cinza-claro-f87b89cd33f23613b517550041368991-1024-1024.webp","image/webp","292986","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-26-vinho-2e52bf83b9f484c2c517550041366872-1024-1024.webp","image/webp","383220","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-19-caqui-6702bce28ee9e637a917550041370133-50-0.webp","image/webp","3952","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-04-vermelho-e4cd314c816e722e8817550041370302-50-0.webp","image/webp","4222","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-24-grafite-dca8cd24a67bef628d17550041370272-1024-1024.webp","image/webp","345840","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lt-09-preto-ae29eb09d4c74d3d9e17550041369630-50-0.webp","image/webp","4004","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/categories/banner_site_lola_hidrossoluvel_1580x220-83aece2eea2e1697f916275832359457-240-0.jpg","image/jpeg","13678","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-preta-15m-rolo-1-5e05d1774e1a4c85f917550943726202-1024-1024.webp","image/webp","35732","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-branco-15m-rolo-761ae2bf3c1bd9b77417550943725967-1024-1024.webp","image/webp","25090","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-off-white-30-cm-1000-x-1000px-1-9b3965079e6817575217579464797208-50-0.webp","image/webp","3536","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-preta-15m-rolo-1-5e05d1774e1a4c85f917550943726202-50-0.webp","image/webp","3676","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-preto-30-cm-1000-x-1000px-1-5ead7843afe8d924b017579464796530-50-0.webp","image/webp","3618","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-preto-e-branco-rolo-21d7886e070768a9ae17550943724940-1024-1024.webp","image/webp","23786","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-6c37a8a9c8101016ae17567353832641-1024-1024.webp","image/webp","19908","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lab-preto-e-branco-rolo-21d7886e070768a9ae17550943724940-50-0.webp","image/webp","3642","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-2f763367efe26e17a617567352747246-50-0.webp","image/webp","3556","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-5a7561d3460a55cee817567353833413-1024-1024.webp","image/webp","23316","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-8892c516ab12a49fe017550039642435-50-0.webp","image/webp","3566","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-6c37a8a9c8101016ae17567353832641-50-0.webp","image/webp","3572","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-8892c516ab12a49fe017550039642435-1024-1024.webp","image/webp","22452","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-c8ed5d64b12f052a0617567452643737-1024-1024.webp","image/webp","51406","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-d28804a62f1ee9181f17567353042023-50-0.webp","image/webp","3446","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-d28804a62f1ee9181f17567353042023-1024-1024.webp","image/webp","42988","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-2f763367efe26e17a617567352747246-1024-1024.webp","image/webp","21936","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-c8ed5d64b12f052a0617567452643737-50-0.webp","image/webp","4246","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-toque-macio-40g-90cm-200m_lola1-22732f95aedd2233cb16328405166662-1024-1024.jpg","image/jpeg","142911","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-d2558d583bfe184f2617550007903085-1024-1024.webp","image/webp","21140","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-5a7561d3460a55cee817567353833413-50-0.webp","image/webp","3582","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-toque-macio-40g-90cm-200m_lola1-22732f95aedd2233cb16328405166662-50-0.jpg","image/jpeg","2533","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-851b5aeb563df917a117562936467108-50-0.webp","image/webp","3566","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-d2558d583bfe184f2617550007903085-50-0.webp","image/webp","3534","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-851b5aeb563df917a117562936467108-1024-1024.webp","image/webp","22452","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-30cm-641f6ea1e2d327aa8c17571014497388-50-0.webp","image/webp","3684","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-01-3892c4e480f87aef4417539813823192-50-0.webp","image/webp","3766","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-03-fae9ee3a34ada76fa717539813825126-50-0.webp","image/webp","3694","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-01203df7c9ad64f46d17539813817652-1024-1024.webp","image/webp","22032","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-01203df7c9ad64f46d17539813817652-50-0.webp","image/webp","3742","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-30cm-641f6ea1e2d327aa8c17571014497388-1024-1024.webp","image/webp","17546","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-01-3892c4e480f87aef4417539813823192-1024-1024.webp","image/webp","63748","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-preto-03-fae9ee3a34ada76fa717539813825126-1024-1024.webp","image/webp","133292","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-2c630a37e9807fd85417567429871309-50-0.webp","image/webp","3582","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-aec6bf27ca349dd04e17567429871020-50-0.webp","image/webp","3572","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-4d39f1f19178caac8c17539821846011-50-0.webp","image/webp","3556","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-2c630a37e9807fd85417567429871309-1024-1024.webp","image/webp","23316","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-744fad188ff34f543417539822126363-50-0.webp","image/webp","3446","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-aec6bf27ca349dd04e17567429871020-1024-1024.webp","image/webp","19908","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-086337a564cd62517117567429870886-50-0.webp","image/webp","3534","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-086337a564cd62517117567429870886-1024-1024.webp","image/webp","18358","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-15d61b3bdb7efe4ec317567429874344-50-0.webp","image/webp","4246","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-4d39f1f19178caac8c17539821846011-1024-1024.webp","image/webp","21936","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-744fad188ff34f543417539822126363-1024-1024.webp","image/webp","42988","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-d8e84af758fa98e99a17567368374921-1024-1024.webp","image/webp","51406","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-15d61b3bdb7efe4ec317567429874344-1024-1024.webp","image/webp","51406","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-5f3b8111c1592c6ada17550008286560-50-0.webp","image/webp","3534","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-25c3349bb51c62ffcd17562935691822-1024-1024.webp","image/webp","22452","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-30-cm-25c3349bb51c62ffcd17562935691822-50-0.webp","image/webp","3566","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/rasgo-facil-d8e84af758fa98e99a17567368374921-50-0.webp","image/webp","4246","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lef-5f3b8111c1592c6ada17550008286560-1024-1024.webp","image/webp","21140","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-30g-90cm-200m_lola1-22732f95aedd2233cb16328390791000-1024-1024.jpg","image/jpeg","142911","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-3bf50be4f958d5a2d917567361151523-50-0.webp","image/webp","3534","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-30g-90cm-200m_lola1-22732f95aedd2233cb16328390791000-50-0.jpg","image/jpeg","2533","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-f15b3c1a420fd26e4417539713203451-50-0.webp","image/webp","3556","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-dd4cc9e805b2a38c3317539715188624-1024-1024.webp","image/webp","42988","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-f15b3c1a420fd26e4417539713203451-1024-1024.webp","image/webp","21936","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-05-603ebe19fb7c00d95e17539713764739-50-0.webp","image/webp","3860","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-dd4cc9e805b2a38c3317539715188624-50-0.webp","image/webp","3446","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-05-603ebe19fb7c00d95e17539713764739-1024-1024.webp","image/webp","392380","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-768a55d18ed3b5f46017567446321845-1024-1024.webp","image/webp","23316","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-3bf50be4f958d5a2d917567361151523-1024-1024.webp","image/webp","18358","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-90g-90cm-200m_lola1-22732f95aedd2233cb16328394992853-50-0.jpg","image/jpeg","2533","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-e8479c5678043e1c8a17567446323131-1024-1024.webp","image/webp","19908","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-768a55d18ed3b5f46017567446321845-50-0.webp","image/webp","3582","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-para-bordado-rasgavel-90g-90cm-200m_lola1-22732f95aedd2233cb16328394992853-1024-1024.jpg","image/jpeg","142911","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-b4e529fa3e660e75d517567446325259-1024-1024.webp","image/webp","42988","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-e3a6f28d2d4116485b17539856831142-50-0.webp","image/webp","3556","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-051d63ebf83ced91e517567446322518-1024-1024.webp","image/webp","18358","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-30cm-051d63ebf83ced91e517567446322518-50-0.webp","image/webp","3534","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-01-b4e529fa3e660e75d517567446325259-50-0.webp","image/webp","3446","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-off-white-30cm-1-e8479c5678043e1c8a17567446323131-50-0.webp","image/webp","3572","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-07c2d2055c3e3cf97717567446322755-1024-1024.webp","image/webp","21936","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-06-0ea3f1d20b1271b17217539856915752-1024-1024.webp","image/webp","286742","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-07c2d2055c3e3cf97717567446322755-50-0.webp","image/webp","3556","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branco-1-e3a6f28d2d4116485b17539856831142-1024-1024.webp","image/webp","21936","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/lec-branca-06-0ea3f1d20b1271b17217539856915752-50-0.webp","image/webp","3800","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/tc-10-medida-972a4cc942bc08f87e17540765457800-50-0.webp","image/webp","3582","2","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/tc-10-medida-972a4cc942bc08f87e17540765457800-1024-1024.webp","image/webp","20930","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-de-memoria-rolo-metade-cinza-39c16c563319f2cf3517540565717016-50-0.webp","image/webp","3710","1","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-de-memoria-rolo-metade-cinza-39c16c563319f2cf3517540565717016-1024-1024.webp","image/webp","203912","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-de-memoria-rolo-metade-cinza-18f6d3123040e2011117540574677100-1024-1024.webp","image/webp","203912","0","Indexable","",""
"https://acdn-us.mitiendanube.com/stores/001/720/481/products/entretela-de-memoria-rolo-metade-cinza-18f6d3123040e2011117540574677100-50-0.webp","image/webp","3710","2","Indexable","",""
