"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:40"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:40"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:40"
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:40"
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:40"
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:41"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:42"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:43"
"https://www.lolaaviamentos.com.br/filme/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:43"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:43"
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:43"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:43"
