"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-1-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-abracadeiras-para-bombeamento-de-concreto-255010c7aa-1-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/produto/tirante-para-elevador/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/produto/rolo-de-apoio/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-2-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/produto/abracadeira-fixa/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/produto/placa-de-ancoragem/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/produto/pecas-bomba-concreto/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-3-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-9-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/produto/rolo-de-apoio-para-betoneira/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-9-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/produto/rolo-apoio-betoneira/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/produto/polia-de-elevador/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-08-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-05-convertido-de-jpg-600x538.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/categoria-produto/sem-categoria/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/produto/aneis-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-08-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-06-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-600x514.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/categoria-produto/industria-vidreira/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=10.7.0","text/css","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=10.7.0","text/css","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-2-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg-600x514.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-1-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-2-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-3-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-3.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-abracadeiras-para-bombeamento-de-concreto-255010c7aa-1-convertido-de-jpg-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-2-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-2-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-abracadeiras-para-bombeamento-de-concreto-255010c7aa-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-1-600x400.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:51"
